72	1790269092.478045790	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	59337	192.168.74.128	53	0xf3a1	False	0.debian.pool.ntp.org.localdomain	1			
73	1790269092.478046050	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	59337	192.168.74.128	53	0x68bc	False	0.debian.pool.ntp.org.localdomain	28			
74	1790269092.478102554	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	59337	0xf3a1	True	0.debian.pool.ntp.org.localdomain	1	5		
75	1790269092.478171614	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	59337	0x68bc	True	0.debian.pool.ntp.org.localdomain	28	5		
76	1790269092.478527949	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	59337	192.168.74.128	53	0xf3a1	False	0.debian.pool.ntp.org.localdomain	1			
77	1790269092.478528144	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	59337	192.168.74.128	53	0x68bc	False	0.debian.pool.ntp.org.localdomain	28			
78	1790269092.478570762	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	59337	0xf3a1	True	0.debian.pool.ntp.org.localdomain	1	5		
79	1790269092.478662842	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	59337	0x68bc	True	0.debian.pool.ntp.org.localdomain	28	5		
80	1790269092.480052246	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	55565	192.168.74.128	53	0x1e89	False	1.debian.pool.ntp.org	1			
81	1790269092.480052659	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	55565	192.168.74.128	53	0x0e8f	False	1.debian.pool.ntp.org	28			
82	1790269092.480132365	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	55565	0x1e89	True	1.debian.pool.ntp.org	1	5		
83	1790269092.480269838	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	55565	0x0e8f	True	1.debian.pool.ntp.org	28	5		
84	1790269092.480688787	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	55565	192.168.74.128	53	0x1e89	False	1.debian.pool.ntp.org	1			
85	1790269092.480689007	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	55565	192.168.74.128	53	0x0e8f	False	1.debian.pool.ntp.org	28			
86	1790269092.480731969	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	55565	0x1e89	True	1.debian.pool.ntp.org	1	5		
87	1790269092.480799179	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	55565	0x0e8f	True	1.debian.pool.ntp.org	28	5		
88	1790269092.481184238	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	34552	192.168.74.128	53	0x0d9f	False	1.debian.pool.ntp.org.localdomain	1			
89	1790269092.481184408	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	34552	192.168.74.128	53	0x1399	False	1.debian.pool.ntp.org.localdomain	28			
90	1790269092.481226253	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	34552	0x0d9f	True	1.debian.pool.ntp.org.localdomain	1	5		
91	1790269092.481375076	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	34552	0x1399	True	1.debian.pool.ntp.org.localdomain	28	5		
92	1790269092.481634317	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	34552	192.168.74.128	53	0x0d9f	False	1.debian.pool.ntp.org.localdomain	1			
93	1790269092.481634488	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	34552	192.168.74.128	53	0x1399	False	1.debian.pool.ntp.org.localdomain	28			
94	1790269092.481674095	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	34552	0x0d9f	True	1.debian.pool.ntp.org.localdomain	1	5		
95	1790269092.481739695	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	34552	0x1399	True	1.debian.pool.ntp.org.localdomain	28	5		
96	1790269092.482515271	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	41477	192.168.74.128	53	0x9248	False	2.debian.pool.ntp.org	1			
97	1790269092.482515493	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	41477	192.168.74.128	53	0x5f4a	False	2.debian.pool.ntp.org	28			
98	1790269092.482564817	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	41477	0x9248	True	2.debian.pool.ntp.org	1	5		
99	1790269092.482632108	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	41477	0x5f4a	True	2.debian.pool.ntp.org	28	5		
100	1790269092.490407852	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	41477	192.168.74.128	53	0x9248	False	2.debian.pool.ntp.org	1			
101	1790269092.490408219	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	41477	192.168.74.128	53	0x5f4a	False	2.debian.pool.ntp.org	28			
102	1790269092.490497696	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	41477	0x9248	True	2.debian.pool.ntp.org	1	5		
103	1790269092.490586823	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	41477	0x5f4a	True	2.debian.pool.ntp.org	28	5		
104	1790269092.491487077	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	43937	192.168.74.128	53	0x63c2	False	2.debian.pool.ntp.org.localdomain	1			
105	1790269092.491487369	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	43937	192.168.74.128	53	0xf7cd	False	2.debian.pool.ntp.org.localdomain	28			
106	1790269092.491597525	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	43937	0x63c2	True	2.debian.pool.ntp.org.localdomain	1	5		
107	1790269092.491680913	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	43937	0xf7cd	True	2.debian.pool.ntp.org.localdomain	28	5		
